tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:20:12:13:00.00	297.4		g	-15.8	9.059e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:20:14:08:00.00	297.9		g	-17.7	9.087e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:21:08:59:00.00	296.9		g	-18.8	9.025e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:21:10:50:00.00	296.6		g	-16.2	8.808e-07	10	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:21:12:29:00.00	296.6		g	-16.1	8.611e-07	11	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:03:21:14:04:00.00	296.7		g	-18.0	8.771e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2012:03:22:09:00:00.00	299.7		g	-19.7	8.905e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:22:10:43:00.00	295.4		g	-20.8	8.797e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:22:12:36:00.00	297.6		g	-17.3	8.477e-07	15	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:03:23:09:01:00.00	298.2		g	-17.2	8.293e-07	16	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:23:10:53:00.00	297.7		g	-20.7	8.550e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:23:12:43:00.00	297.4		g	-21.9	8.599e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:26:12:32:00.00	295.5		g	-23.7	8.506e-07	19	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.8	2012:03:26:14:28:00.00	297.8		g	-18.6	8.096e-07	20	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:27:09:12:00.00	296.2		g	-18.7	7.709e-07	21	4	u	2.730e+02	SAN	0	0	0	0	6.930e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:27:11:36:00.00	297.0		g	-23.3	8.116e-07	22	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:27:13:35:00.00	294.2		g	-25.8	8.109e-07	23	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.930e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:29:08:06:00.00	296.3		g	-28.7	7.916e-07	24	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:29:12:17:00.00	297.7		g	-21.7	7.125e-07	25	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:04:08:39:00.00	297.3		g	-21.7	6.412e-07	26	4	u	2.730e+02	SAN	0	0	0	0	7.530e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:04:04:10:48:00.00	295.5		g	-28.8	6.955e-07	27	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.930e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2012:04:04:12:49:00.00	294.9		g	-33.4	7.263e-07	28	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.530e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:05:09:34:00.00	295.9		g	-38.3	7.244e-07	29	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:05:11:50:00.00	296.6		g	-26.6	5.701e-07	30	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:11:07:44:00.00	295.8		g	-25.9	4.832e-07	31	4	u	2.730e+02	SAN	0	0	0	0	7.880e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:04:11:11:00:00.00	296.8		g	-38.8	5.933e-07	32	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.530e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:11:13:03:00.00	293.6		g	-43.4	6.565e-07	33	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.880e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:04:12:13:47:00.00	289.5		g	-51.6	6.707e-07	34	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:13:09:32:00.00	293.6		g	-35.0	3.645e-07	35	4	u	2.730e+02	SAN	0	0	0	0	8.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:04:13:12:00:00.00	295.2		g	-32.4	2.015e-07	36	4	u	2.730e+02	SAN	0	0	0	0	8.180e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:04:16:09:09:00.00	287.5		g	-55.6	4.392e-07	37	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.880e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:04:17:09:32:00.00	286.8		g	-67.4	7.165e-07	38	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.180e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:04:17:11:31:00.00	290.3		g	-76.1	1.228e-06	39	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:04:17:13:42:00.00	292.3		g	-56.2	1.170e-07	40	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:04:18:08:44:00.00	280.3		g	-27.7	7.782e-09	41	4	u	2.730e+02	SAN	0	0	0	0	8.530e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:04:18:10:38:00.00	285.7		g	-74.1	5.954e-07	42	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.180e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501f		su109501f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:04:18:12:37:00.00	296.4		g	-79.2	1.458e-06	43	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.530e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:16:08:42:00.00	325.1		g	0.9	3.886e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:16:14:02:00.00	324.9		g	1.3	3.870e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:03:19:09:19:00.00	325.7		g	0.5	3.861e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:19:11:20:00.00	326.1		g	0.2	3.804e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:19:13:17:00.00	323.8		g	1.4	3.708e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:20:10:48:00.00	326.8		g	1.6	3.612e-07	6	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:20:12:13:00.00	326.1		g	0.8	3.625e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:03:20:14:08:00.00	325.1		g	-0.7	3.620e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:21:08:59:00.00	325.7		g	-2.3	3.543e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:21:10:50:00.00	325.4		g	0.9	3.509e-07	10	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:21:12:29:00.00	325.8		g	1.2	3.423e-07	11	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:03:21:14:04:00.00	325.4		g	-1.1	3.425e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:22:09:00:00.00	327.1		g	-3.3	3.391e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.5	2012:03:22:10:44:00.00	326.6		g	-4.4	3.375e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:22:12:37:00.00	326.4		g	0.1	3.302e-07	15	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:23:09:02:00.00	328.4		g	0.5	3.231e-07	16	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:23:10:53:00.00	326.8		g	-3.8	3.237e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:23:12:43:00.00	327.1		g	-5.4	3.179e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.7	2012:03:26:12:32:00.00	328.8		g	-7.7	3.094e-07	19	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:26:14:29:00.00	327.3		g	-0.9	3.050e-07	20	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.3	2012:03:27:09:13:00.00	328.8		g	-0.3	2.989e-07	21	4	u	2.730e+02	SAN	0	0	0	0	6.930e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.7	2012:03:27:11:36:00.00	330.5		g	-6.3	3.026e-07	22	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:03:27:13:35:00.00	328.0		g	-9.1	2.929e-07	23	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.930e+02
Jsteindorf	This study	Cyprus	su109501	su1l203	su109501g		su109501g:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:29:08:06:00.00	327.2		g	-12.4	2.862e-07	24	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.230e+02
