tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_class	sample_core_depth	sample_lat	sample_lithology	sample_lon	sample_type
This study	DSDP Site 522	28-1-141	28-1-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-1-144	28-1-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-1-147	28-1-147	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-004	28-2-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-011	28-2-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-014	28-2-014	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-017	28-2-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-020	28-2-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-024	28-2-024	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-027	28-2-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	105.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-030	28-2-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-033	28-2-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-036	28-2-036	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-040	28-2-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-045	28-2-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-048	28-2-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-051	28-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-055	28-2-055	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-058	28-2-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-061	28-2-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.31	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-064	28-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-067	28-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.37	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-071	28-2-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-075	28-2-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-077	28-2-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-080	28-2-080	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-083	28-2-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-089	28-2-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-093	28-2-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-096	28-2-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-099	28-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-103	28-2-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-106	28-2-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-109	28-2-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-111	28-2-111	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-114	28-2-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-118	28-2-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-122	28-2-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-125	28-2-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-128	28-2-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	106.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-132	28-2-132	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-135	28-2-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-138	28-2-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-141	28-2-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-145	28-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-2-148	28-2-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-012	28-3-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-015	28-3-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-018	28-3-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-022	28-3-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-025	28-3-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-028	28-3-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-031	28-3-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-034	28-3-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-037	28-3-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-039	28-3-039	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-042	28-3-042	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-045	28-3-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-048	28-3-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-054	28-3-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-057	28-3-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-063	28-3-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-066	28-3-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-069	28-3-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-073	28-3-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-076	28-3-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-079	28-3-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	107.99	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-082	28-3-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-085	28-3-085	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-088	28-3-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-091	28-3-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-094	28-3-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-097	28-3-097	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.17	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-100	28-3-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-103	28-3-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-106	28-3-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-112	28-3-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	28-3-114	28-3-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-004	29-1-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-008	29-1-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-011	29-1-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-017	29-1-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-027	29-1-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-030	29-1-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-033	29-1-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-037	29-1-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	108.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-040	29-1-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-043	29-1-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-047	29-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-051	29-1-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-054	29-1-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-057	29-1-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.17	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-061	29-1-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-068	29-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-070	29-1-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-073	29-1-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-078	29-1-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-083	29-1-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-086	29-1-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-094	29-1-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-097	29-1-097	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-100	29-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-103	29-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-106	29-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-109	29-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-112	29-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-115	29-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-118	29-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-123	29-1-123	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-126	29-1-126	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-131	29-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-134	29-1-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-137	29-1-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	109.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-140	29-1-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-1-144	29-1-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-004	29-2-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-007	29-2-007	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.17	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-010	29-2-010	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-014	29-2-014	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-017	29-2-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.27	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-020	29-2-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-023	29-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-026	29-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-029	29-2-029	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-032	29-2-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-036	29-2-036	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-039	29-2-039	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-042	29-2-042	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-045	29-2-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-048	29-2-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-051	29-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-054	29-2-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-057	29-2-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-061	29-2-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-064	29-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-068	29-2-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-071	29-2-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-075	29-2-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-078	29-2-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-081	29-2-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-084	29-2-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-087	29-2-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	110.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-090	29-2-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-094	29-2-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-098	29-2-098	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-104	29-2-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-110	29-2-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-114	29-2-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-117	29-2-117	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.27	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-120	29-2-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-124	29-2-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-126	29-2-126	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-130	29-2-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.4	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-133	29-2-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-139	29-2-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-142	29-2-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-145	29-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-2-148	29-2-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-003	29-3-003	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-006	29-3-006	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-009	29-3-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-013	29-3-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-016	29-3-016	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-020	29-3-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-023	29-3-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-030	29-3-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-033	29-3-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-038	29-3-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	111.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-041	29-3-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	112.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-044	29-3-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	112.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	29-3-047	29-3-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	112.07	-27	Not Specified	355	Sediment Layer
